,Position,Track Name,Artist,Streams,URL,Date,Region
1148,49,All We Know,The Chainsmokers,9700,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-01,tr
1149,50,Party Monster,The Weeknd,9617,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,2017-01-01,tr
1150,51,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,8519,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-01-01,tr
1151,52,Starving,Hailee Steinfeld,7965,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-01,tr
1152,53,Black Beatles,Rae Sremmurd,7886,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-01,tr
1153,54,Kolay Değildir,Duman,7774,https://open.spotify.com/track/7dQzglBbyZCMIaMb1hZUZY,2017-01-01,tr
1154,55,Work,Rihanna,7731,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2017-01-01,tr
1155,56,Bonbon - English Version,Era Istrefi,7663,https://open.spotify.com/track/2tBFf1pd3PyYXVLJ5QO3de,2017-01-01,tr
1156,57,Scars To Your Beautiful,Alessia Cara,7474,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017-01-01,tr
1157,58,All Night,The Vamps,7377,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,2017-01-01,tr
1158,59,Bad Things (with Camila Cabello),Machine Gun Kelly,7359,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-01-01,tr
1159,60,The Greatest,Sia,7248,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2017-01-01,tr
1160,61,I Would Like,Zara Larsson,7185,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-01,tr
1161,62,Love Me Now,John Legend,6999,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2017-01-01,tr
1162,63,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,6963,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-01-01,tr
1163,64,Work from Home,Fifth Harmony,6934,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2017-01-01,tr
1164,65,Ride,Twenty One Pilots,6828,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017-01-01,tr
1165,66,Mey,Model,6813,https://open.spotify.com/track/6mWCTk8obPLq3rRkzpII4q,2017-01-01,tr
1166,67,Beni Sen İnandır,Pinhani,6806,https://open.spotify.com/track/1rY4UYyZ3PcuYgWIddkcnL,2017-01-01,tr
1167,68,Mercy,Shawn Mendes,6701,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-01-01,tr
1168,69,Sigara,Müslüm Gürses,6687,https://open.spotify.com/track/3565kZKhcwMDL6yKdN5JVR,2017-01-01,tr
1169,70,Ateş Böceği,Mithat Can Özer,6474,https://open.spotify.com/track/2GSFbSBsfGDfTVb7dDEP9s,2017-01-01,tr
1170,71,Sen Beni Unutamazsın,emre aydın,6450,https://open.spotify.com/track/0LhY9D21nKtWPlswYQ2mOL,2017-01-01,tr
1171,72,Into You,Ariana Grande,6325,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,2017-01-01,tr
1172,73,Lush Life,Zara Larsson,6203,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,2017-01-01,tr
1173,74,Hymn For The Weekend - Seeb Remix,Coldplay,6058,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-01,tr
1174,75,Send My Love (To Your New Lover),Adele,6052,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,2017-01-01,tr
1175,76,Senden Daha Güzel,Duman,5944,https://open.spotify.com/track/2sLAykCWyB1VA5hXDjU59T,2017-01-01,tr
1176,77,Hymn For The Weekend,Coldplay,5903,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-01,tr
1177,78,Alone,Alan Walker,5879,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2017-01-01,tr
1178,79,Hear Me Now,Alok,5839,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-01,tr
1179,80,The Mack,Nevada,5719,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,2017-01-01,tr
1180,81,Saçlar,Kalben,5709,https://open.spotify.com/track/6WvCH27WK9nTbTHVEDH9NV,2017-01-01,tr
1181,82,Cake By The Ocean,DNCE,5688,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,2017-01-01,tr
1182,83,By Your Side,Jonas Blue,5566,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-01-01,tr
1183,84,Gün Ağardı,Murat Boz,5537,https://open.spotify.com/track/5mIakNyemXsry014QbyNP4,2017-01-01,tr
1184,85,Mecnun,Buray,5514,https://open.spotify.com/track/4K84p5DmcoUm3pp64qzkHY,2017-01-01,tr
1185,86,"Me, Myself & I",G-Eazy,5490,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,2017-01-01,tr
1186,87,Lose Yourself - Soundtrack Version,Eminem,5449,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,2017-01-01,tr
1187,88,Sorry,Justin Bieber,5437,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2017-01-01,tr
1188,89,Ocean Drive,Duke Dumont,5408,https://open.spotify.com/track/0k93MXOj0kSXo84SvSDeUz,2017-01-01,tr
1189,90,Korkma Söyle,Sancak,5341,https://open.spotify.com/track/4O24JLlZTvzn5D8ra8o1mS,2017-01-01,tr
1190,91,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,5312,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,2017-01-01,tr
1191,92,Öyle Dertli,Duman,5271,https://open.spotify.com/track/3d54yF6CHGO8lzD0470vtS,2017-01-01,tr
1192,93,Sensiz Olmaz,Müslüm Gürses,5248,https://open.spotify.com/track/6JxEJvNAMhsEotWfHCEtm2,2017-01-01,tr
1193,94,Seni Unutmaya Ömrüm Yeter mi,Ümit Besen,5239,https://open.spotify.com/track/5wZCYt2WkkN4nPxyTh192n,2017-01-01,tr
1194,95,Take Me To Church,Hozier,5181,https://open.spotify.com/track/0IqKeD8ZSP72KbGYyzEcAs,2017-01-01,tr
1195,96,Kill Em With Kindness,Selena Gomez,5166,https://open.spotify.com/track/7KxhSJOYiqCDclXDBNlFSZ,2017-01-01,tr
1196,97,Sunset Lover,Petit Biscuit,5132,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,2017-01-01,tr
1197,98,All Time Low,Jon Bellion,5121,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2017-01-01,tr
1198,99,"i hate u, i love u (feat. olivia o'brien)",gnash,5044,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,2017-01-01,tr
1199,100,Ben Yoruldum Hayat,Mümin Sarıkaya,5041,https://open.spotify.com/track/7wE90hQ78wf68VxD0koeob,2017-01-01,tr
1200,1,Bad and Boujee (feat. Lil Uzi Vert),Migos,1371493,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-01-01,us
1201,2,Fake Love,Drake,1180074,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-01,us
1202,3,Starboy,The Weeknd,1064351,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-01,us
1203,4,Closer,The Chainsmokers,1010492,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-01,us
1204,5,Black Beatles,Rae Sremmurd,874289,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-01,us
1205,6,Broccoli (feat. Lil Yachty),DRAM,763259,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,2017-01-01,us
1206,7,One Dance,Drake,753150,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-01,us
1207,8,Caroline,Aminé,714839,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,2017-01-01,us
1208,9,Let Me Love You,DJ Snake,690483,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-01,us
1209,10,Bounce Back,Big Sean,682688,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-01-01,us
1210,11,I Feel It Coming,The Weeknd,651807,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-01,us
1211,12,24K Magic,Bruno Mars,574974,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-01,us
1212,13,Bad Things (with Camila Cabello),Machine Gun Kelly,567789,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-01-01,us
1213,14,X (feat. Future),21 Savage,544620,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,2017-01-01,us
1214,15,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,507450,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-01,us
1215,16,Don't Wanna Know,Maroon 5,486364,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-01,us
1216,17,Chill Bill,Rob $tone,485127,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,2017-01-01,us
1217,18,Deja Vu,J. Cole,478503,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ,2017-01-01,us
1218,19,OOOUUU,Young M.A,456308,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL,2017-01-01,us
1219,20,Party Monster,The Weeknd,456291,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,2017-01-01,us
1220,21,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,449345,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,2017-01-01,us
1221,22,No Heart,21 Savage,447063,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,2017-01-01,us
1222,23,Starving,Hailee Steinfeld,446785,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-01,us
1223,24,Don't Let Me Down,The Chainsmokers,446177,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-01-01,us
1224,25,Side To Side,Ariana Grande,440123,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-01-01,us
1225,26,Treat You Better,Shawn Mendes,438954,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-01-01,us
1226,27,In the Name of Love,Martin Garrix,435945,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017-01-01,us
1227,28,Sneakin’,Drake,419434,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,2017-01-01,us
1228,29,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,417329,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-01-01,us
1229,30,Work from Home,Fifth Harmony,405483,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2017-01-01,us
1230,31,Heathens,Twenty One Pilots,401620,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-01-01,us
1231,32,You Was Right,Lil Uzi Vert,401546,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,2017-01-01,us
1232,33,Into You,Ariana Grande,370887,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,2017-01-01,us
1233,34,Too Good,Drake,368536,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,2017-01-01,us
1234,35,Controlla,Drake,365140,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,2017-01-01,us
1235,36,This Is What You Came For,Calvin Harris,362959,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,2017-01-01,us
1236,37,Say You Won't Let Go,James Arthur,361392,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-01,us
1237,38,All We Know,The Chainsmokers,351014,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-01,us
1238,39,pick up the phone,Young Thug,350286,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,2017-01-01,us
1239,40,iSpy (feat. Lil Yachty),KYLE,349836,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-01-01,us
1240,41,Cheap Thrills,Sia,345244,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2017-01-01,us
1241,42,Needed Me,Rihanna,342524,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm,2017-01-01,us
1242,43,Cold Water (feat. Justin Bieber & MØ),Major Lazer,342437,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-01-01,us
1243,44,Panda,Desiigner,332310,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,2017-01-01,us
1244,45,Scars To Your Beautiful,Alessia Cara,331379,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017-01-01,us
1245,46,Mercy,Shawn Mendes,323626,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-01-01,us
1246,47,Neighbors,J. Cole,317884,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy,2017-01-01,us
1247,48,Work,Rihanna,316050,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2017-01-01,us
1248,49,Call On Me - Ryan Riback Extended Remix,Starley,313819,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-01,us
1249,50,Swang,Rae Sremmurd,308264,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,2017-01-01,us
1250,51,Six Feet Under,The Weeknd,307482,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY,2017-01-01,us
1251,52,"How Far I'll Go - From ""Moana""",Alessia Cara,305401,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-01-01,us
1252,53,Send My Love (To Your New Lover),Adele,302383,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,2017-01-01,us
1253,54,Love Me Now,John Legend,301472,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2017-01-01,us
1254,55,Love Yourself,Justin Bieber,300179,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2017-01-01,us
1255,56,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,299010,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,2017-01-01,us
1256,57,Jumpman,Drake,297396,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,2017-01-01,us
1257,58,Sidewalks,The Weeknd,295550,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko,2017-01-01,us
1258,59,I Want You Back,The Jackson 5,284664,https://open.spotify.com/track/3b0EOvScbZUc0qJx0E1L2z,2017-01-01,us
1259,60,Cake By The Ocean,DNCE,282236,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,2017-01-01,us
1260,61,Low Life,Future,278813,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,2017-01-01,us
1261,62,goosebumps,Travis Scott,276401,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2017-01-01,us
1262,63,Redbone,Childish Gambino,272870,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2017-01-01,us
1263,64,Just Hold On,Steve Aoki,272841,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017-01-01,us
1264,65,Billie Jean,Michael Jackson,269981,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,2017-01-01,us
1265,66,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,265739,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-01,us
1266,67,Immortal,J. Cole,264865,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl,2017-01-01,us
1267,68,Ride,Twenty One Pilots,264707,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017-01-01,us
1268,69,Ain't No Mountain High Enough,Marvin Gaye,260834,https://open.spotify.com/track/2H3ZUSE54pST4ubRd5FzFR,2017-01-01,us
1269,70,Money Longer,Lil Uzi Vert,259985,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ,2017-01-01,us
1270,71,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,258637,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,2017-01-01,us
1271,72,No Role Modelz,J. Cole,253285,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2017-01-01,us
1272,73,Used to This,Future,249166,https://open.spotify.com/track/78sr3ogs4UzITcCNbXM9cM,2017-01-01,us
1273,74,Chantaje,Shakira,244295,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-01,us
1274,75,Pumped Up Kicks,Foster The People,242742,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2017-01-01,us
1275,76,Some Kind Of Drug,G-Eazy,236873,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,2017-01-01,us
1276,77,Too Much Sauce,DJ Esco,235274,https://open.spotify.com/track/5oyUurs28XRagLa8lgm6V3,2017-01-01,us
1277,78,Now and Later,Sage The Gemini,233690,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS,2017-01-01,us
1278,79,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,233185,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-01-01,us
1279,80,"Happy - From ""Despicable Me 2""",Pharrell Williams,233169,https://open.spotify.com/track/5b88tNINg4Q4nrRbrCXUmg,2017-01-01,us
1280,81,Reminder,The Weeknd,232197,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,2017-01-01,us
1281,82,All Time Low,Jon Bellion,231839,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2017-01-01,us
1282,83,One Night,Lil Yachty,227622,https://open.spotify.com/track/40yJGQyEaBbIkXpwMFkXip,2017-01-01,us
1283,84,Paper Planes,M.I.A.,227569,https://open.spotify.com/track/1kusepF3AacIEtUTYrw4GV,2017-01-01,us
1284,85,Stressed Out,Twenty One Pilots,227187,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,2017-01-01,us
1285,86,Titanium (feat. Sia),David Guetta,226512,https://open.spotify.com/track/2dOTkLZFbpNXrhc24CnTFd,2017-01-01,us
1286,87,Bohemian Rhapsody - Remastered 2011,Queen,223789,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,2017-01-01,us
1287,88,White Iverson,Post Malone,221512,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2017-01-01,us
1288,89,All Night,The Vamps,220922,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,2017-01-01,us
1289,90,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,219337,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,2017-01-01,us
1290,91,"Me, Myself & I",G-Eazy,217132,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,2017-01-01,us
1291,92,"i hate u, i love u (feat. olivia o'brien)",gnash,216032,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,2017-01-01,us
1292,93,Too Many Years,Kodak Black,215772,https://open.spotify.com/track/0BU7nIcCZxYSE0hYcc5oZz,2017-01-01,us
1293,94,Love On The Brain,Rihanna,215035,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,2017-01-01,us
1294,95,Change,J. Cole,214737,https://open.spotify.com/track/3pjUyVbFmM96tYhSaKJwTt,2017-01-01,us
1295,96,Don't,Bryson Tiller,213378,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,2017-01-01,us
1296,97,Water,Ugly God,210924,https://open.spotify.com/track/6HEIBHUirx1J0JkUD24szt,2017-01-01,us
1297,98,Rich Girl,Daryl Hall & John Oates,210173,https://open.spotify.com/track/0qRR9d89hIS0MHRkQ0ejxX,2017-01-01,us
1298,99,Erase Your Social,Lil Uzi Vert,208263,https://open.spotify.com/track/4uhvMW7ly7tJil31YYscAN,2017-01-01,us
1299,100,Never Be Like You,Flume,207102,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,2017-01-01,us
1300,1,Reggaetón Lento (Bailemos),CNCO,5981,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,2017-01-01,sv
1301,2,Otra Vez (feat. J Balvin),Zion & Lennox,5513,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,2017-01-01,sv
1302,3,Chantaje,Shakira,5485,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-01,sv
1303,4,Safari,J Balvin,5033,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,2017-01-01,sv
1304,5,Vente Pa' Ca,Ricky Martin,4102,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,2017-01-01,sv
1305,6,Closer,The Chainsmokers,3827,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-01,sv
1306,7,La Bicicleta,Carlos Vives,3677,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,2017-01-01,sv
1307,8,Let Me Love You,DJ Snake,3601,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-01,sv
1308,9,Shaky Shaky,Daddy Yankee,3528,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,2017-01-01,sv
1309,10,Dile Que Tu Me Quieres,Ozuna,3044,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,2017-01-01,sv
1310,11,Starboy,The Weeknd,3025,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-01,sv
1311,12,Ay Mi Dios,IAmChino,2986,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,2017-01-01,sv
1312,13,Cuatro Babys,Maluma,2890,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,2017-01-01,sv
1313,14,One Dance,Drake,2732,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-01,sv
1314,15,Andas En Mi Cabeza,Chino & Nacho,2688,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,2017-01-01,sv
1315,16,In the Name of Love,Martin Garrix,2467,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017-01-01,sv
1316,17,24K Magic,Bruno Mars,2410,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-01,sv
1317,18,Don't Wanna Know,Maroon 5,2317,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-01,sv
1318,19,Don't Let Me Down,The Chainsmokers,2295,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-01-01,sv
1319,20,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,2218,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-01-01,sv
1320,21,Borro Cassette,Maluma,2216,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,2017-01-01,sv
1321,22,Cold Water (feat. Justin Bieber & MØ),Major Lazer,2166,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-01-01,sv
1322,23,Vacaciones,Wisin,2122,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,2017-01-01,sv
1323,24,Chillax,Farruko,2102,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,2017-01-01,sv
1324,25,Me Rehúso,Danny Ocean,2091,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2017-01-01,sv
1325,26,My Way,Calvin Harris,2072,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017-01-01,sv
1326,27,Traicionera,Sebastian Yatra,1926,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,2017-01-01,sv
1327,28,Gyal You A Party Animal - Remix,Charly Black,1846,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,2017-01-01,sv
1328,29,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,1839,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,2017-01-01,sv
1329,30,Middle,DJ Snake,1774,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,2017-01-01,sv
1330,31,DUELE EL CORAZON,Enrique Iglesias,1772,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,2017-01-01,sv
1331,32,Side To Side,Ariana Grande,1771,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-01-01,sv
1332,33,Black Beatles,Rae Sremmurd,1753,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-01,sv
1333,34,Fiesta Cumbiambera,Aniceto Molina,1742,https://open.spotify.com/track/0shyNPN3qd4FSXqqiwbP04,2017-01-01,sv
1334,35,Heathens,Twenty One Pilots,1727,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-01-01,sv
1335,36,Ride,Twenty One Pilots,1690,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017-01-01,sv
1336,37,Cheap Thrills,Sia,1683,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2017-01-01,sv
1337,38,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1678,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-01-01,sv
1338,39,Bailame Despacio,Xantos,1642,https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu,2017-01-01,sv
1339,40,La Gozadera,Gente De Zona,1634,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,2017-01-01,sv
1340,41,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1601,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-01-01,sv
1341,42,Treat You Better,Shawn Mendes,1562,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-01-01,sv
1342,43,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,1555,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC,2017-01-01,sv
1343,44,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1541,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-01,sv
1344,45,Desde Esa Noche,Thalía,1535,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,2017-01-01,sv
1345,46,Gyal You A Party Animal,Charly Black,1524,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,2017-01-01,sv
1346,47,This Is What You Came For,Calvin Harris,1508,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,2017-01-01,sv
1347,48,Bobo,J Balvin,1503,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,2017-01-01,sv
1348,49,Perfect Strangers,Jonas Blue,1434,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,2017-01-01,sv
